耗材代码,一级分类,二级分类,三级分类,医保通用名分类,耗材材质,规格（特征、参数）,医保通用名编号,医保通用名,耗材企业
C0102020021502618717,01-非血管介入治疗类材料,02-消化介入材料,02-食道球囊扩张导管,002-球囊类,15-聚合物,026-多级/不带导丝,002003,食道球囊扩张导管,东莞天天向上医疗科技有限公司,,
C0102020021502619723,01-非血管介入治疗类材料,02-消化介入材料,02-食道球囊扩张导管,002-球囊类,15-聚合物,026-多级/不带导丝,002003,食道球囊扩张导管,安徽百诺佳医疗科技有限公司,,
C0102030021502311323,01-非血管介入治疗类材料,02-消化介入材料,03-肠道球囊扩张导管,002-球囊类,15-聚合物,023-单级/带导丝,002004,肠道球囊扩张导管,常州市久虹医疗器械有限公司,,
C0102030021502314889,01-非血管介入治疗类材料,02-消化介入材料,03-肠道球囊扩张导管,002-球囊类,15-聚合物,023-单级/带导丝,002004,肠道球囊扩张导管,天津搏飞科技发展有限公司,,
C0102030021502400350,01-非血管介入治疗类材料,02-消化介入材料,03-肠道球囊扩张导管,002-球囊类,15-聚合物,024-单级/不带导丝,002004,肠道球囊扩张导管,江西奇仁生物科技有限责任公司,,
C0102030021502400841,01-非血管介入治疗类材料,02-消化介入材料,03-肠道球囊扩张导管,002-球囊类,15-聚合物,024-单级/不带导丝,002004,肠道球囊扩张导管,苏州法兰克曼医疗器械有限公司,,
C0102030021502402277,01-非血管介入治疗类材料,02-消化介入材料,03-肠道球囊扩张导管,002-球囊类,15-聚合物,024-单级/不带导丝,002004,肠道球囊扩张导管,江苏常美医疗器械有限公司,,
C0102030021502403030,01-非血管介入治疗类材料,02-消化介入材料,03-肠道球囊扩张导管,002-球囊类,15-聚合物,024-单级/不带导丝,002004,肠道球囊扩张导管,山东贝诺斯医疗器械有限公司,,
C0102030021502403089,01-非血管介入治疗类材料,02-消化介入材料,03-肠道球囊扩张导管,002-球囊类,15-聚合物,024-单级/不带导丝,002004,肠道球囊扩张导管,库克（中国）医疗贸易有限公司,,
C0102030021502404740,01-非血管介入治疗类材料,02-消化介入材料,03-肠道球囊扩张导管,002-球囊类,15-聚合物,024-单级/不带导丝,002004,肠道球囊扩张导管,河南驼人贝斯特医疗器械有限公司,,
C0102030021502404937,01-非血管介入治疗类材料,02-消化介入材料,03-肠道球囊扩张导管,002-球囊类,15-聚合物,024-单级/不带导丝,002004,肠道球囊扩张导管,南微医学科技股份有限公司,,
C0102030021502406087,01-非血管介入治疗类材料,02-消化介入材料,03-肠道球囊扩张导管,002-球囊类,15-聚合物,024-单级/不带导丝,002004,肠道球囊扩张导管,安瑞医疗器械（杭州）有限公司,,
C0102030021502407044,01-非血管介入治疗类材料,02-消化介入材料,03-肠道球囊扩张导管,002-球囊类,15-聚合物,024-单级/不带导丝,002004,肠道球囊扩张导管,江西天淳医用制品有限公司,,
C0102030021502407120,01-非血管介入治疗类材料,02-消化介入材料,03-肠道球囊扩张导管,002-球囊类,15-聚合物,024-单级/不带导丝,002004,肠道球囊扩张导管,浙江微度医疗器械有限公司,,
C0102030021502408041,01-非血管介入治疗类材料,02-消化介入材料,03-肠道球囊扩张导管,002-球囊类,15-聚合物,024-单级/不带导丝,002004,肠道球囊扩张导管,江苏唯德康医疗科技有限公司,,
C0102030021502408752,01-非血管介入治疗类材料,02-消化介入材料,03-肠道球囊扩张导管,002-球囊类,15-聚合物,024-单级/不带导丝,002004,肠道球囊扩张导管,常州乐奥医疗科技股份有限公司,,
C0102030021502409222,01-非血管介入治疗类材料,02-消化介入材料,03-肠道球囊扩张导管,002-球囊类,15-聚合物,024-单级/不带导丝,002004,肠道球囊扩张导管,上海瑛泰医疗器械股份有限公司,,
C0102030021502410351,01-非血管介入治疗类材料,02-消化介入材料,03-肠道球囊扩张导管,002-球囊类,15-聚合物,024-单级/不带导丝,002004,肠道球囊扩张导管,上海辛菖医疗器械有限公司,,
C0102030021502410495,01-非血管介入治疗类材料,02-消化介入材料,03-肠道球囊扩张导管,002-球囊类,15-聚合物,024-单级/不带导丝,002004,肠道球囊扩张导管,深圳市益心达医学新技术有限公司,,
C0102030021502411081,01-非血管介入治疗类材料,02-消化介入材料,03-肠道球囊扩张导管,002-球囊类,15-聚合物,024-单级/不带导丝,002004,肠道球囊扩张导管,荆州市益海科技有限公司,,
C0102030021502411323,01-非血管介入治疗类材料,02-消化介入材料,03-肠道球囊扩张导管,002-球囊类,15-聚合物,024-单级/不带导丝,002004,肠道球囊扩张导管,常州市久虹医疗器械有限公司,,
C0102030021502412037,01-非血管介入治疗类材料,02-消化介入材料,03-肠道球囊扩张导管,002-球囊类,15-聚合物,024-单级/不带导丝,002004,肠道球囊扩张导管,浙江医高医疗科技有限公司,,
C0102030021502412308,01-非血管介入治疗类材料,02-消化介入材料,03-肠道球囊扩张导管,002-球囊类,15-聚合物,024-单级/不带导丝,002004,肠道球囊扩张导管,江苏格里特医疗科技有限公司,,
C0102030021502412509,01-非血管介入治疗类材料,02-消化介入材料,03-肠道球囊扩张导管,002-球囊类,15-聚合物,024-单级/不带导丝,002004,肠道球囊扩张导管,兰州慈力医疗器械有限公司,,
C0102030021502413213,01-非血管介入治疗类材料,02-消化介入材料,03-肠道球囊扩张导管,002-球囊类,15-聚合物,024-单级/不带导丝,002004,肠道球囊扩张导管,宁波新跃医疗科技股份有限公司,,
C0102030021502414597,01-非血管介入治疗类材料,02-消化介入材料,03-肠道球囊扩张导管,002-球囊类,15-聚合物,024-单级/不带导丝,002004,肠道球囊扩张导管,南京金石医疗科技有限公司,,
C0102030021502416045,01-非血管介入治疗类材料,02-消化介入材料,03-肠道球囊扩张导管,002-球囊类,15-聚合物,024-单级/不带导丝,002004,肠道球囊扩张导管,江西鼎佑医疗科技有限公司,,
C0102030021502418223,01-非血管介入治疗类材料,02-消化介入材料,03-肠道球囊扩张导管,002-球囊类,15-聚合物,024-单级/不带导丝,002004,肠道球囊扩张导管,山东颐诺医疗科技有限公司,,
C0102030021502418921,01-非血管介入治疗类材料,02-消化介入材料,03-肠道球囊扩张导管,002-球囊类,15-聚合物,024-单级/不带导丝,002004,肠道球囊扩张导管,苏州西脉红枫生物科技有限公司,,
C0102030021502419374,01-非血管介入治疗类材料,02-消化介入材料,03-肠道球囊扩张导管,002-球囊类,15-聚合物,024-单级/不带导丝,002004,肠道球囊扩张导管,江苏真由美生物科技有限公司,,
